time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.118,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.239,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.359,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.478,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.599,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.717,0.0,0.09637499999999999,0.0,1,-0.00913045,0.333439,0.00822276,5254.85,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.819,0.0,0.448801087734375,0.0,1,-0.00913045,0.333439,0.00822276,5489.1,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.938,0.0,0.83979802484304,0.0,1,-0.00913045,0.333439,0.00822276,6193.95,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.057,0.0,0.9459128527180674,0.0,1,0.211085,0.333429,0.00854462,5235.99,0.0,5.7050,12.6397,22.5173,140.0100,90.7273,77.2129,71.5484,67.2426,64.4770,61.9343,59.5889,57.4190,54.6403,51.7857,47.1885,40.0250,31.0143,22.7485,11.2191
1.178,0.0,0.9848269444879251,0.0,1,5.20196,0.333283,0.00849503,5235.99,0.0,5.7060,12.6445,22.5753,139.8860,90.6298,77.1260,71.4663,67.1644,64.4012,61.8608,59.5178,57.3500,54.5741,51.7225,47.1301,39.9767,30.9836,22.7334,11.2184
1.280,0.0,0.9965997396541781,0.0,1,9.4968,0.332985,0.0085017,5235.99,0.0,5.7085,12.6610,22.7430,139.4000,90.3179,76.8612,71.2210,66.9343,64.1805,61.6491,59.3139,57.1535,54.3874,51.5455,46.9690,39.8452,30.8987,22.6905,11.2158
