time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.101,-0.05701334702463916,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.220,-0.07751656622815427,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.320,-0.08241397544628075,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.421,-0.08401875849887643,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.541,-0.08459587281365671,0.559431877734375,0.0,1,-0.00913045,0.333439,0.00822276,5420.4,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.658,-0.08474715986859048,0.856970697266175,0.0,1,-0.00913045,0.333439,0.00822276,6124.41,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.761,-0.08478329637037887,0.9293933201895552,0.0,1,-0.00913045,0.333439,0.00822276,6966.56,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.878,-0.08479629182944386,0.9577344801840206,0.0,1,-0.00913045,0.333439,0.00822276,8219.34,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.000,-0.0847993959313113,0.9655754071229499,0.0,1,-0.0169211,0.33345,0.00871533,9742.77,0.0,5.7058,12.6459,22.5470,139.7680,90.6275,77.1413,71.4874,67.1889,64.4278,61.8893,59.5473,57.3807,54.6056,51.7548,47.1632,40.0059,31.0008,22.7403,11.2174
1.120,-0.08471113426846937,0.9683951721810885,0.0,1,2.60246,0.333382,0.00919216,5235.99,0.0,5.7092,12.6673,22.6581,139.0230,90.3026,76.9021,71.2801,67.0047,64.2576,61.7313,59.4005,57.2436,54.4809,51.6421,47.0685,39.9323,30.9495,22.7102,11.2115
