time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.117,0.05085986327683807,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.218,0.06300827571745307,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.336,0.06737710470651409,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.457,0.0685223670130225,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.576,0.06882259065509985,0.438721587890625,0.0,1,-0.00913045,0.333439,0.00822276,5489.0,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.676,0.0688943022247619,0.735727162966875,0.0,1,-0.00913045,0.333439,0.00822276,5986.93,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.777,0.06891780067190875,0.9099556939484856,0.0,1,-0.00913045,0.333439,0.00822276,6770.56,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.878,0.06892550064306983,0.9698432798399147,0.0,1,-0.00913045,0.333439,0.00822276,7776.83,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.000,0.06892802376961989,0.9912080174223182,0.0,1,-0.0160098,0.33345,0.00871724,9258.94,0.0,5.7058,12.6461,22.5475,139.7650,90.6263,77.1402,71.4865,67.1883,64.4271,61.8887,59.5468,57.3802,54.6051,51.7543,47.1628,40.0055,31.0006,22.7402,11.2173
1.116,0.06865413053077961,0.9994200810035312,0.0,1,2.65504,0.333406,0.00844639,5235.99,0.0,5.7046,12.6372,22.5157,140.1030,90.7541,77.2275,71.5589,67.2506,64.4832,61.9389,59.5925,57.4213,54.6416,51.7858,47.1869,40.0228,31.0138,22.7491,11.2200
