time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.120,0.0,0.0026985000000000004,0.0,1,-0.00913045,0.333439,0.00822276,5239.53,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.242,0.0,0.077317991287125,0.0,1,-0.00913045,0.333439,0.00822276,5241.38,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.360,0.0,0.7268182686017222,0.0,1,-0.00913045,0.333439,0.00822276,5604.67,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.478,0.0,0.9228590735949548,0.0,1,-0.00913045,0.333439,0.00822276,6463.06,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.578,0.0,0.9716605784230947,0.0,1,-0.00913045,0.333439,0.00822276,7414.77,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.681,0.0,0.9891215742751797,0.0,1,-0.00913045,0.333439,0.00822276,8562.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.800,0.0,0.9954009219042925,0.0,1,-0.00913045,0.333439,0.00822276,10186.8,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.920,0.0,0.9970470152091788,0.0,1,-0.00913045,0.333439,0.00822276,11863.4,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.021,0.0,0.9973922933671796,0.0,1,0.254718,0.333439,0.00860709,5249.36,0.0,5.7053,12.6419,22.5279,139.9220,90.6912,77.1870,71.5264,67.2233,64.4593,61.9181,59.5741,57.4053,54.6279,51.7746,47.1795,40.0182,31.0095,22.7456,11.2185
1.142,0.0,0.997569041289946,0.0,1,3.51462,0.333387,0.00882929,5235.99,0.0,5.7070,12.6536,22.6003,139.5100,90.4981,77.0401,71.3970,67.1067,64.3503,61.8162,59.4783,57.3151,54.5447,51.6984,47.1136,39.9662,30.9744,22.7260,11.2156
