time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.119,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.240,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.358,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.478,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.599,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.717,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.817,0.0,0.578329810546875,0.0,1,-0.00913045,0.333439,0.00822276,5397.19,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.917,0.0,0.854848489273125,0.0,1,-0.00913045,0.333439,0.00822276,5973.82,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.018,0.0,0.9363694665968969,0.0,1,0.0855311,0.333447,0.00862282,5249.36,0.0,5.7053,12.6424,22.5300,139.9010,90.6827,77.1810,71.5211,67.2189,64.4553,61.9143,59.5705,57.4021,54.6252,51.7722,47.1775,40.0167,31.0085,22.7450,11.2184
1.139,0.0,0.9781000628422019,0.0,1,3.44485,0.333356,0.00845974,5235.99,0.0,5.7051,12.6395,22.5311,140.0480,90.7227,77.2021,71.5358,67.2290,64.4628,61.9196,59.5738,57.4035,54.6247,51.7700,47.1728,40.0113,31.0061,22.7450,11.2194
1.240,0.0,0.9880678539827576,0.0,1,7.82443,0.333125,0.00848597,5235.99,0.0,5.7073,12.6527,22.6622,139.6420,90.4695,76.9885,71.3389,67.0443,64.2860,61.7504,59.4112,57.2472,54.4762,51.6295,47.0451,39.9073,30.9389,22.7111,11.2172
1.341,0.0,0.9913340997836949,0.0,1,11.9684,0.332733,0.00847071,5235.99,0.0,5.7105,12.6744,22.8851,139.0410,90.0745,76.6514,71.0259,66.7499,64.0035,61.4786,59.1497,56.9950,54.2361,51.4018,46.8375,39.7373,30.8292,22.6556,11.2140
1.461,0.0,0.9943172487536969,0.0,1,17.0465,0.332048,0.00846928,5235.99,0.0,5.7164,12.7183,23.3200,137.9460,89.3649,76.0476,70.4662,66.2239,63.4993,60.9941,58.6836,56.5460,53.8086,50.9965,46.4682,39.4349,30.6329,22.5550,11.2083
1.581,0.0,0.9967629367947891,0.0,1,22.2251,0.331106,0.00846403,6073.41,0.0,5.7244,12.7889,24.0113,136.4460,88.3908,75.2185,69.6976,65.5016,62.8065,60.3287,58.0434,55.9288,53.2215,50.4402,45.9610,39.0183,30.3606,22.4130,11.2004
1.700,0.0,0.9974040592406331,0.0,1,27.7178,0.32993,0.00845545,15156.7,0.0,5.7344,12.8948,25.0744,134.5770,87.1770,74.1848,68.7397,64.6012,61.9431,59.4991,57.2451,55.1598,52.4893,49.7463,45.3287,38.4968,30.0169,22.2299,11.1902
1.800,0.0,0.9968042683819707,0.0,2,32.4576,0.328746,0.00844448,8203.44,0.0,5.7445,13.0224,26.4845,132.6960,85.9559,73.1447,67.7757,63.6949,61.0739,58.6643,56.4416,54.3854,51.7524,49.0476,44.6920,37.9698,29.6664,22.0389,11.1751
1.901,0.0,0.9959376214915291,0.0,2,37.1535,0.327381,0.0084359,11328.0,0.0,5.7561,13.1983,28.9586,130.5190,84.5429,71.9417,66.6607,62.6469,60.0690,57.6989,55.5131,53.4903,50.9006,48.2402,43.9562,37.3583,29.2557,21.8101,11.1503
2.003,0.0,0.9970766757478441,0.0,2,42.1074,0.325797,0.00842541,14728.8,0.0,5.7696,13.4439,200.0000,127.9900,82.9016,70.5441,65.3654,61.4296,58.9015,56.5775,54.4337,52.4505,49.9110,47.3023,43.1012,36.6446,28.7716,21.5336,11.1117
2.104,0.0,0.9974499210465536,0.0,3,46.8877,0.324053,0.00840538,8724.22,0.0,5.7872,13.7706,200.0000,125.2160,81.0984,69.0084,63.9419,60.0914,57.6180,55.3445,53.2473,51.3071,48.8227,46.2705,42.1609,35.8555,28.2302,21.2169,11.0574
2.225,0.0,0.9975841480403277,0.0,3,52.4077,0.321724,0.00837057,9541.81,0.0,5.8330,14.3128,200.0000,121.5110,78.6895,66.9560,62.0395,58.3025,55.9026,53.6963,51.6612,49.7786,47.3678,44.8913,40.9038,34.7939,27.4927,20.7735,10.9657
2.343,0.0,0.9976193348413837,0.0,3,57.9279,0.318441,0.00914274,10655.8,0.0,5.9232,15.1000,200.0000,117.3040,75.9703,64.6439,59.8975,56.2901,53.9730,51.8430,49.8786,48.0609,45.7336,43.3429,39.4931,33.5959,26.6457,20.2468,10.8336
2.467,0.0,0.9976285588501597,0.0,3,63.069,0.313115,0.0224358,12305.5,0.0,6.0576,16.2022,200.0000,112.7570,73.0191,62.1311,57.5688,54.1011,51.8741,49.8265,47.9381,46.1911,43.9542,41.6563,37.9559,32.2879,25.7049,19.6476,10.6649
2.582,0.0,0.9976309768687163,0.0,3,68.9932,0.302218,0.0368289,12779.2,0.0,6.2561,17.8029,200.0000,107.8840,69.8381,59.4186,55.0530,51.7353,49.6045,47.6458,45.8392,44.1682,42.0281,39.8302,36.2908,30.8697,24.6615,18.9646,10.4481
2.683,0.0,0.997631554437841,0.0,3,73.8477,0.287829,0.0495161,13291.3,0.0,6.4823,19.7397,200.0000,103.7860,67.0924,57.0608,52.8601,49.6685,47.6192,45.7355,43.9985,42.3918,40.3347,38.2220,34.8209,29.6134,23.7158,18.3296,10.2253
2.783,0.0,0.9976317436956917,0.0,3,79.0669,0.2677,0.0628876,13252.0,0.0,6.7768,22.6777,200.0000,99.5645,64.2223,54.5867,50.5551,47.4937,45.5284,43.7225,42.0575,40.5176,38.5468,36.5230,33.2661,28.2819,22.6921,17.6271,9.9585
2.903,0.0,0.9976318117568633,0.0,3,84.8591,0.234718,0.0791887,13858.2,0.0,7.2336,27.4203,200.0000,94.9372,60.8595,51.6411,47.7932,44.8746,43.0028,41.2840,39.7001,38.2360,36.3634,34.4418,31.3521,26.6307,21.3852,16.7075,9.5781
