time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.100,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.218,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.319,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.420,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.539,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.661,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.780,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.902,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.021,0.0,0.0,0.0,1,-0.0265772,0.333457,0.0087263,5235.99,0.0,5.7058,12.6462,22.5488,139.7530,90.6212,77.1366,71.4834,67.1858,64.4247,61.8863,59.5448,57.3781,54.6035,51.7529,47.1617,40.0047,31.0000,22.7398,11.2173
1.141,0.0,0.0,0.0,1,-0.0567184,0.333377,0.00908869,5235.99,0.0,5.7086,12.6621,22.6203,139.2270,90.4014,76.9779,71.3474,67.0657,64.3145,61.7848,59.4510,57.2911,54.5251,51.6827,47.1037,39.9602,30.9680,22.7201,11.2126
1.260,0.0,0.0,0.0,1,-0.059806,0.333216,0.0100166,5235.99,0.0,5.7154,12.7021,22.8071,137.8970,89.8410,76.5724,70.9994,66.7589,64.0330,61.5252,59.2107,57.0686,54.3238,51.5023,46.9549,39.8456,30.8862,22.6699,11.2011
1.360,0.0,0.531301822265625,0.0,1,1.02842,0.333117,0.0102054,5235.99,0.0,5.7173,12.7121,22.8547,137.6090,89.7140,76.4788,70.9183,66.6865,63.9660,61.4629,59.1530,57.0147,54.2745,51.4580,46.9173,39.8164,30.8654,22.6572,11.1982
1.462,0.0,0.8366419772137499,0.0,1,4.36605,0.333014,0.0102527,5235.99,0.0,5.7185,12.7195,22.9250,137.3760,89.5774,76.3663,70.8152,66.5908,63.8747,61.3760,59.0697,56.9346,54.1991,51.3869,46.8534,39.7645,30.8318,22.6401,11.1968
1.564,0.0,0.9385510579371515,0.0,1,8.38463,0.332702,0.0102555,5235.99,0.0,5.7212,12.7350,23.0808,136.9650,89.3107,76.1390,70.6046,66.3927,63.6848,61.1935,58.8942,56.7656,54.0381,51.2341,46.7143,39.6511,30.7584,22.6028,11.1941
