time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.100,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.202,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.319,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.438,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.539,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.658,0.0,0.33885600585937503,0.0,1,-0.00913045,0.333439,0.00822276,5318.22,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.760,0.0,0.76785605475,0.0,1,-0.00913045,0.333439,0.00822276,5818.98,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.861,0.0,0.911763257567355,0.0,1,-0.00913045,0.333439,0.00822276,6590.65,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.998,0.0,0.9647052716886116,0.0,1,-0.0164475,0.33345,0.00871628,8001.46,0.0,5.7058,12.6460,22.5471,139.7670,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.5470,57.3803,54.6054,51.7547,47.1630,40.0057,31.0007,22.7402,11.2174
1.099,0.0,0.9773510277237993,0.0,1,1.65213,0.333436,0.00879496,5235.99,0.0,5.7064,12.6499,22.5708,139.6260,90.5620,77.0918,71.4439,67.1502,64.3916,61.8554,59.5155,57.3506,54.5781,51.7296,47.1417,39.9889,30.9893,22.7338,11.2164
1.200,0.0,0.9814947890614095,0.0,1,6.17328,0.333277,0.00883692,5235.99,0.0,5.7080,12.6598,22.6647,139.3170,90.3756,76.9364,71.3011,67.0169,64.2641,61.7335,59.3988,57.2387,54.4720,51.6295,47.0512,39.9153,30.9416,22.7095,11.2146
1.301,0.0,0.9828526167765178,0.0,1,10.3611,0.33293,0.00883549,5235.99,0.0,5.7110,12.6785,22.8558,138.7870,90.0319,76.6437,71.0297,66.7615,64.0195,61.4984,59.1727,57.0207,54.2644,51.4330,46.8718,39.7689,30.8470,22.6618,11.2117
1.401,0.0,0.9832975497622043,0.0,1,14.5651,0.332417,0.00883311,5235.99,0.0,5.7153,12.7087,23.1580,138.0070,89.5247,76.2118,70.6294,66.3852,63.6586,61.1517,58.8391,56.6990,53.9587,51.1429,46.6075,39.5524,30.7068,22.5904,11.2074
1.502,0.0,0.9834433454029542,0.0,1,18.8717,0.331718,0.00882929,5235.99,0.0,5.7213,12.7552,23.6154,136.9400,88.8316,75.6211,70.0821,65.8708,63.1653,60.6779,58.3830,56.2596,53.5403,50.7462,46.2462,39.2562,30.5138,22.4906,11.2015
1.602,0.0,0.9834911197185151,0.0,1,23.0985,0.330856,0.008825,6018.76,0.0,5.7287,12.8210,24.2612,135.6290,87.9789,74.8954,69.4092,65.2384,62.5586,60.0950,57.8221,55.7192,53.0259,50.2587,45.8017,38.8908,30.2745,22.3649,11.1943
