time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.119,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.219,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.339,0.0,0.49679204296875,0.0,1,-0.00913045,0.333439,0.00822276,5416.96,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.457,0.0,0.848670236515125,0.0,1,-0.00913045,0.333439,0.00822276,6147.33,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.561,0.0,0.9330010463044011,0.0,1,-0.00913045,0.333439,0.00822276,7007.71,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.661,0.0,0.9619898394936511,0.0,1,-0.00913045,0.333439,0.00822276,8054.29,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.780,0.0,0.9739177832342237,0.0,1,-0.00913045,0.333439,0.00822276,9563.89,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.880,0.0,0.9767240979601904,0.0,1,-0.00913045,0.333439,0.00822276,10929.6,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.001,0.0,0.9781255461695952,0.0,1,-0.0164474,0.33345,0.00871628,12570.7,0.0,5.7058,12.6460,22.5471,139.7670,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.5470,57.3803,54.6054,51.7547,47.1630,40.0057,31.0007,22.7402,11.2174
1.120,0.0,0.9786295369250824,0.0,1,2.57368,0.333399,0.0087921,5235.99,0.0,5.7067,12.6510,22.5808,139.6010,90.5452,77.0771,71.4302,67.1372,64.3792,61.8435,59.5042,57.3396,54.5675,51.7195,47.1324,39.9812,30.9842,22.7313,11.2161
