time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.102,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.221,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.337,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.438,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.540,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.641,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.758,0.0,0.380758048828125,0.0,1,-0.00913045,0.333439,0.00822276,5386.35,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.860,0.0,0.7581041450962499,0.0,1,-0.00913045,0.333439,0.00822276,5883.24,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.999,0.0,0.9310604784027363,0.0,1,-0.0164475,0.33345,0.00871628,7033.25,0.0,5.7058,12.6460,22.5471,139.7670,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.5470,57.3803,54.6054,51.7547,47.1630,40.0057,31.0007,22.7402,11.2174
1.121,0.0,0.9801805539879068,0.0,1,2.5678,0.333422,0.00874728,5235.99,0.0,5.7062,12.6488,22.5703,139.6700,90.5746,77.0989,71.4488,67.1535,64.3942,61.8573,59.5171,57.3516,54.5785,51.7295,47.1406,39.9877,30.9889,22.7341,11.2168
1.240,0.0,0.9939982491914808,0.0,1,7.86086,0.333164,0.00874823,5235.99,0.0,5.7085,12.6624,22.7119,139.2620,90.3101,76.8740,71.2404,66.9578,64.2065,61.6769,59.3434,57.1844,54.4193,51.5788,47.0033,39.8755,30.9167,22.6978,11.2146
1.361,0.0,0.9982228188329265,0.0,1,12.9022,0.332655,0.00874251,5235.99,0.0,5.7128,12.6910,23.0015,138.4850,89.8048,76.4431,70.8412,66.5825,63.8465,61.3312,59.0108,56.8635,54.1141,51.2891,46.7395,39.6596,30.7770,22.6270,11.2104
1.462,0.0,1.0,0.0,1,17.1528,0.332043,0.00873965,5235.99,0.0,5.7180,12.7298,23.3851,137.5440,89.1934,75.9226,70.3586,66.1288,63.4117,60.9133,58.6086,56.4761,53.7454,50.9398,46.4209,39.3987,30.6074,22.5399,11.2053
1.563,0.0,1.0,0.0,1,21.4984,0.331242,0.00873488,5943.58,0.0,5.7248,12.7879,23.9533,136.3120,88.3931,75.2408,69.7268,65.5348,62.8417,60.3660,58.0818,55.9688,53.2623,50.4818,46.0035,39.0559,30.3835,22.4232,11.1986
1.682,0.0,1.0,0.0,1,26.9822,0.330064,0.0087263,14730.8,0.0,5.7348,12.8888,24.9629,134.5010,87.2158,74.2381,68.7971,64.6609,62.0037,59.5608,57.3072,55.2218,52.5517,49.8080,45.3895,38.5500,30.0504,22.2461,11.1887
