time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.100,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.218,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.339,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.439,0.0,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.557,0.0,0.376427197265625,0.0,1,-0.00913045,0.333439,0.00822276,5341.01,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.661,0.0,0.7868805038437501,0.0,1,-0.00913045,0.333439,0.00822276,5865.38,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.777,0.0,0.935440217643366,0.0,1,-0.00913045,0.333439,0.00822276,6839.45,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.880,0.0,0.9709252653611282,0.0,1,-0.00913045,0.333439,0.00822276,7867.51,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.998,0.0,0.9567275175160346,0.0,1,-0.0164475,0.33345,0.00871628,9340.0,0.0,5.7058,12.6460,22.5471,139.7670,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.5470,57.3803,54.6054,51.7547,47.1630,40.0057,31.0007,22.7402,11.2174
1.100,0.0,0.8707587932521542,0.0,1,1.68776,0.333374,0.0085718,5235.99,0.0,5.7056,12.6423,22.5328,139.9430,90.6932,77.1859,71.5241,67.2204,64.4561,61.9145,59.5704,57.4014,54.6238,51.7703,47.1750,40.0140,31.0069,22.7443,11.2183
1.219,0.0,0.8826257470045428,0.0,1,6.35332,0.333181,0.00856036,5235.99,0.0,5.7072,12.6520,22.6357,139.6530,90.5011,77.0213,71.3713,67.0767,64.3180,61.7819,59.4424,57.2781,54.5063,51.6590,47.0732,39.9309,30.9534,22.7175,11.2168
1.320,0.0,0.8487494668878236,0.0,1,10.3137,0.332843,0.008578,5235.99,0.0,5.7102,12.6714,22.8308,139.0920,90.1432,76.7182,71.0910,66.8138,64.0659,61.5398,59.2097,57.0538,54.2934,51.4572,46.8898,39.7811,30.8566,22.6685,11.2138
1.422,0.0,0.689139529997302,0.0,1,13.6723,0.332363,0.00857275,5235.99,0.0,5.7143,12.7004,23.1208,138.3390,89.6542,76.3015,70.7049,66.4505,63.7179,61.2053,58.8880,56.7438,53.9982,51.1774,46.6346,39.5722,30.7213,22.5996,11.2098
1.523,0.0,0.6443633251738909,0.0,1,16.596,0.331748,0.00857371,5235.99,0.0,5.7196,12.7421,23.5300,137.3670,89.0238,75.7653,70.2078,65.9833,63.2698,60.7751,58.4740,56.3450,53.6187,50.8177,46.3070,39.3036,30.5464,22.5093,11.2046
