time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.117,0.0,0.661206287109375,0.0,1,-0.00913045,0.333439,0.00822276,5505.13,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.218,0.0,0.8795945722537499,0.0,1,-0.00913045,0.333439,0.00822276,6142.19,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.319,0.0,0.9526257642798588,0.0,1,-0.00913045,0.333439,0.00822276,7010.8,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.420,0.0,0.977497787392349,0.0,1,-0.00913045,0.333439,0.00822276,8072.28,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.538,0.0,0.9888816053688049,0.0,1,-0.00913045,0.333439,0.00822276,9609.54,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.656,0.0,0.9928069670577999,0.0,1,-0.00913045,0.333439,0.00822276,11275.7,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.757,0.0,0.9960508229029998,0.0,1,-0.00913045,0.333439,0.00822276,12670.3,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.859,0.0,0.997113769586355,0.0,1,-0.00913045,0.333439,0.00822276,14083.5,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
1.000,0.0,0.9974960279519455,0.0,2,-0.0164474,0.33345,0.00871628,16110.0,0.0,5.7058,12.6460,22.5471,139.7670,90.6271,77.1409,71.4869,67.1886,64.4275,61.8889,59.5470,57.3803,54.6054,51.7547,47.1630,40.0057,31.0007,22.7402,11.2174
1.117,0.0,0.9975962346889348,0.0,2,2.19926,0.333389,0.00852316,5235.99,0.0,5.7052,12.6405,22.5289,139.9960,90.7110,77.1970,71.5332,67.2278,64.4626,61.9202,59.5752,57.4055,54.6271,51.7731,47.1767,40.0149,31.0080,22.7455,11.2190
1.220,0.0,0.9985613322297451,0.0,2,5.47942,0.33325,0.00858944,5235.99,0.0,5.7068,12.6508,22.6236,139.6580,90.5144,77.0349,71.3849,67.0899,64.3312,61.7948,59.4553,57.2907,54.5185,51.6710,47.0847,39.9406,30.9596,22.7207,11.2171
