time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
0.116,0.05085986327683807,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.218,0.06300827571745307,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.335,0.0688163704092323,0.0,0.0,1,-0.00913045,0.333439,0.00822276,5235.99,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.436,0.06889226397459601,0.454010578125,0.0,1,-0.00913045,0.333439,0.00822276,5414.13,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.538,0.06891713277809439,0.72680635420875,0.0,1,-0.00913045,0.333439,0.00822276,5931.98,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.655,0.06892607613181885,0.8282388905426986,0.0,1,-0.00913045,0.333439,0.00822276,6804.05,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.757,0.057899531784397926,0.8581253079342814,0.0,1,-0.00913045,0.333439,0.00822276,7694.63,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.857,0.06672056720682103,0.8784534813726552,0.0,1,-0.00913045,0.333439,0.00822276,8737.39,0.0,5.7030,12.6267,22.4550,140.4860,90.9268,77.3570,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227
0.998,0.06835025964670297,0.8994894320772033,0.0,1,-0.0160398,0.33345,0.00871724,10441.9,0.0,5.7058,12.6461,22.5474,139.7650,90.6263,77.1403,71.4865,67.1883,64.4271,61.8887,59.5468,57.3802,54.6051,51.7543,47.1628,40.0056,31.0006,22.7402,11.2173
1.115,0.06848313092135827,0.9144203201824463,0.0,1,2.57211,0.333479,0.00868862,5235.99,0.0,5.7054,12.6454,22.5570,139.7560,90.6109,77.1250,71.4713,67.1735,64.4125,61.8743,59.5327,57.3662,54.5916,51.7413,47.1504,39.9952,30.9946,22.7378,11.2179
